latitude,longitude,blk_no,road_name,postal_code,address,cbd_dist,min_dist_mrt
1.36211140145298,103.85076647513,331,ANG MO KIO AVENUE 1,560331,331 ANG MO KIO AVE 1,8747.934241686407,884.8191173290022
1.36970563478325,103.843515981311,121,ANG MO KIO AVENUE 3,560121,121 ANG MO KIO AVE 3,9626.521604194226,676.664247118651
1.37039791675237,103.841878840032,130,ANG MO KIO AVENUE 3,560130,130 ANG MO KIO AVE 3,9720.723422200941,858.9263929096022
1.37939517687868,103.843763599411,646,ANG MO KIO AVENUE 6,560646,646 ANG MO KIO AVE 6,10691.832353519112,292.0863169153841
1.36860660305158,103.850808805402,424,ANG MO KIO AVENUE 3,560424,424 ANG MO KIO AVE 3,9466.09688337114,207.50105651761103
1.3707097868791,103.853494767426,584,ANG MO KIO AVENUE 3,560584,584 ANG MO KIO AVE 3,9701.573684554844,441.3202457876528
1.36385512178453,103.855287998999,412,ANG MO KIO AVENUE 10,560412,412 ANG MO KIO AVE 10,8951.553774799042,931.5750828339887
1.37890791374409,103.838602654716,612,ANG MO KIO AVENUE 4,560612,612 ANG MO KIO AVE 4,10698.735775875626,771.0660786866908
1.37018144221919,103.85901883576,562,ANG MO KIO AVENUE 3,560562,562 ANG MO KIO AVE 3,9678.275089775292,1049.680246181036
1.36604808445916,103.838122716883,223,ANG MO KIO AVENUE 1,560223,223 ANG MO KIO AVE 1,9299.39133495009,1349.6003442475755
1.37680678506745,103.842017962576,150,ANG MO KIO AVENUE 5,560150,150 ANG MO KIO AVE 5,10423.9835705288,636.4761062405873
1.36487674599293,103.856287317569,468,ANG MO KIO AVENUE 10,560468,468 ANG MO KIO AVE 10,9070.508196594612,938.0383685081159
1.37583827139652,103.838123054825,177,ANG MO KIO AVENUE 4,560177,177 ANG MO KIO AVE 4,10369.794405290148,1001.0739376728349
1.36445335577543,103.853655233672,415,ANG MO KIO AVENUE 10,560415,415 ANG MO KIO AVE 10,9010.507336946088,764.4850552427646
1.37020344042146,103.834687722549,254,ANG MO KIO AVENUE 4,560254,254 ANG MO KIO AVE 4,9818.144561307307,1658.337633067436
1.36582089504381,103.842847772078,207,ANG MO KIO AVENUE 1,560207,207 ANG MO KIO AVE 1,9206.09186660934,882.475076843961
1.36830996981351,103.853600305664,432,ANG MO KIO AVENUE 10,560432,432 ANG MO KIO AVE 10,9436.611940825242,485.1228808118135
1.3737170825368,103.835610469339,117,ANG MO KIO AVENUE 4,560117,117 ANG MO KIO AVE 4,10181.864755553406,1366.007959217838
1.36893906457102,103.854412288513,428,ANG MO KIO AVENUE 3,560428,428 ANG MO KIO AVE 3,9509.011240503738,550.1490765910953
1.37056143999067,103.854823102785,573,ANG MO KIO AVENUE 3,560573,573 ANG MO KIO AVE 3,9690.030644364007,585.6152690630717
1.3649460137791,103.854043379775,418,ANG MO KIO AVENUE 10,560418,418 ANG MO KIO AVE 10,9066.311890851708,749.1673499054529
1.36833392201705,103.846879231399,324,ANG MO KIO AVENUE 3,560324,324 ANG MO KIO AVE 3,9448.60487936332,354.7387828481137
1.37205123278789,103.850545847531,596B,ANG MO KIO STREET 52,562596,596B ANG MO KIO ST 52,9847.186347914661,248.11590951597788
1.36718287740141,103.836639986274,234,ANG MO KIO AVENUE 3,560234,234 ANG MO KIO AVE 3,9450.407492280023,1474.8300225029668
1.37823859353841,103.843719728887,648,ANG MO KIO AVENUE 5,560648,648 ANG MO KIO AVE 5,10564.730862878787,412.28467734316985
1.36994640110529,103.834284522299,253A,ANG MO KIO STREET 21,561253,253A ANG MO KIO ST 21,9798.805063017466,1703.1138144901731
1.36629197864802,103.85349630883,439,ANG MO KIO AVENUE 10,560439,439 ANG MO KIO AVE 10,9213.24255311663,599.6379140851639
1.36572552222846,103.845750564626,306,ANG MO KIO AVENUE 1,560306,306 ANG MO KIO AVE 1,9168.189006185276,639.0613651846766
1.3738661404098,103.845935822176,729,ANG MO KIO AVENUE 6,560729,729 ANG MO KIO AVE 6,10065.2311748175,587.8728833031599
1.36402757273373,103.847478724527,315B,ANG MO KIO STREET 31,563315,315B ANG MO KIO ST 31,8969.70026309357,703.4836705388277
1.36944159368432,103.84648823913,700C,ANG MO KIO AVENUE 6,563700,700C ANG MO KIO AVE 6,9573.25695254814,350.94586319760606
1.33433431952628,103.917712569623,620,BEDOK RESERVOIR ROAD,470620,620 BEDOK RESERVOIR RD,9319.256222845013,110.0120330118154
1.32082560856834,103.938994585574,38,BEDOK SOUTH ROAD,460038,38 BEDOK STH RD,10618.0914667238,1040.879064094169
1.33188000305479,103.932389359044,504,BEDOK NORTH STREET 3,460504,504 BEDOK NTH ST 3,10519.238687692576,526.8341859457577
1.3300514240201,103.924118031423,545,BEDOK NORTH STREET 3,460545,545 BEDOK NTH ST 3,9630.290983800132,887.7863903057479
1.33082005919243,103.925595840288,546,BEDOK NORTH STREET 3,460546,546 BEDOK NTH ST 3,9814.621398231417,908.1185908161609
1.32062504871279,103.934734222428,18,BEDOK SOUTH ROAD,460018,18 BEDOK STH RD,10174.911228360203,630.0096004521362
1.3326931795279,103.926617402908,550,BEDOK NORTH AVENUE 1,460550,550 BEDOK NTH AVE 1,10022.625676752892,837.7469420574573
1.331245062192,103.931244293846,502,BEDOK NORTH STREET 3,460502,502 BEDOK NTH ST 3,10373.840061542758,625.4889779637651
1.33306648174585,103.931091390071,509,BEDOK NORTH STREET 3,460509,509 BEDOK NTH ST 3,10464.387363347587,448.01391649473544
1.3347035219436,103.929040927901,525,BEDOK NORTH STREET 3,460525,525 BEDOK NTH ST 3,10370.131679648774,494.7728509922557
1.33304293942699,103.924774154974,534,BEDOK NORTH STREET 3,460534,534 BEDOK NTH ST 3,9873.330565087423,787.3133287889805
1.33066591127441,103.922843980645,542,BEDOK NORTH STREET 3,460542,542 BEDOK NTH ST 3,9548.617671494854,736.9687856185342
1.3282966654865,103.942067527916,76,BEDOK NORTH ROAD,460076,76 BEDOK NTH RD,11275.144994749571,502.9520379252853
1.33541606639526,103.922350069667,709,BEDOK RESERVOIR ROAD,470709,709 BEDOK RESERVOIR RD,9803.895045144816,478.38752824431924
1.33716507441516,103.919893055357,703,BEDOK RESERVOIR ROAD,470703,703 BEDOK RESERVOIR RD,9702.884463025559,293.0728354390934
1.32412432931246,103.934921045772,27,NEW UPPER CHANGI ROAD,462027,27 NEW UPP CHANGI RD,10357.825323797231,524.9256112185369
1.32797877350561,103.925804792632,42,CHAI CHEE STREET,461042,42 CHAI CHEE ST,9668.927126106633,655.1348402549744
1.32980063275837,103.928985674792,426,BEDOK NORTH ROAD,460426,426 BEDOK NTH RD,10076.131094006601,650.9505907301759
1.33371332018833,103.927020293564,530,BEDOK NORTH STREET 3,460530,530 BEDOK NTH ST 3,10122.206185265937,744.8644016538753
1.32774467875638,103.928874390405,420,BEDOK NORTH STREET 1,460420,420 BEDOK NTH ST 1,9950.53955399307,435.27638827134183
1.33372280929,103.936517719048,105,BEDOK NORTH AVENUE 4,460105,105 BEDOK NTH AVE 4,11018.266323808552,498.08280966719184
1.33087465125044,103.928059091947,519,BEDOK NORTH AVENUE 1,460519,519 BEDOK NTH AVE 1,10049.835226363011,792.2604347928909
1.33131021834565,103.92685391703,548,BEDOK NORTH AVENUE 1,460548,548 BEDOK NTH AVE 1,9961.820346354778,885.8966101478934
1.33171102182223,103.923951085318,537,BEDOK NORTH STREET 3,460537,537 BEDOK NTH ST 3,9715.186078658253,765.1165099998997
1.32370531661721,103.934992763383,28,NEW UPPER CHANGI ROAD,460028,28 NEW UPP CHANGI RD,10344.754772626275,534.1367836395531
1.3343559340081,103.939032711241,100,BEDOK NORTH AVENUE 4,460100,100 BEDOK NTH AVE 4,11295.119564500324,708.269452372833
1.32877022232019,103.909381354431,103,BEDOK RESERVOIR ROAD,470103,103 BEDOK RESERVOIR RD,8209.526457092921,698.1943388246467
1.33066302927677,103.92698039611,522,BEDOK NORTH AVENUE 1,460522,522 BEDOK NTH AVE 1,9935.560050512422,815.243227323425
1.33226851755603,103.927036580009,551,BEDOK NORTH AVENUE 1,460551,551 BEDOK NTH AVE 1,10036.10680939011,824.4515698128968
1.33184129947186,103.913196235939,608,BEDOK RESERVOIR ROAD,470608,608 BEDOK RESERVOIR RD,8753.15862399252,583.210408758293
1.32873535148094,103.936506738278,135,BEDOK NORTH STREET 2,460135,135 BEDOK NTH ST 2,10746.958238747944,872.388031709629
1.32604335303082,103.926488452026,40,CHAI CHEE AVENUE,461040,40 CHAI CHEE AVE,9626.670576055598,469.04295589057057
1.32425201243512,103.941571885143,57,NEW UPPER CHANGI ROAD,461057,57 NEW UPP CHANGI RD,11033.475276904703,642.2617791438744
1.33098173461878,103.933604621756,401,BEDOK NORTH AVENUE 3,460401,401 BEDOK NTH AVE 3,10585.3651619639,623.5312843419126
1.32130118793544,103.933299574181,2,BEDOK SOUTH AVENUE 1,460002,2 BEDOK STH AVE 1,10060.65963264647,458.828371795584
1.33100823526591,103.938066838998,116,BEDOK NORTH ROAD,460116,116 BEDOK NTH RD,11019.309783132543,831.1828159027344
1.32696621417456,103.928135771625,419,BEDOK NORTH STREET 1,460419,419 BEDOK NTH ST 1,9836.478680588183,396.8766307413078
1.33231740745783,103.936301267285,107,BEDOK NORTH ROAD,460107,107 BEDOK NTH RD,10919.10514013703,594.1718166784034
1.32500043309616,103.934497810091,221B,BEDOK CENTRAL,462221,221B BEDOK CTRL,10358.594034756265,489.3361413287469
1.32531112114443,103.933278106545,219A,BEDOK CENTRAL,461219,219A BEDOK CTRL,10253.070386545132,369.6353564594616
1.33336715518929,103.929177675999,512,BEDOK NORTH AVENUE 2,460512,512 BEDOK NTH AVE 2,10302.206593458897,561.2763801079543
1.3331220560709,103.911711197755,131,BEDOK RESERVOIR ROAD,470131,131 BEDOK RESERVOIR RD,8713.08612846396,365.96804691059424
1.33488194247883,103.911778859623,147,BEDOK RESERVOIR ROAD,470147,147 BEDOK RESERVOIR RD,8843.870631931584,303.67340338600593
1.33065454769523,103.938496275607,117,BEDOK NORTH ROAD,460117,117 BEDOK NTH RD,11042.499391669815,892.2733381070522
1.32953680475668,103.940406562732,82,BEDOK NORTH ROAD,460082,82 BEDOK NTH RD,11172.328363323517,719.2974826500024
1.3296379833018,103.93882252492,121,BEDOK NORTH ROAD,460121,121 BEDOK NTH RD,11021.381141472135,890.1533687779408
1.3335411894605,103.923190774432,536,BEDOK NORTH STREET 3,460536,536 BEDOK NTH ST 3,9759.335561833293,602.7141353965231
1.33108906602956,103.929204536012,517,BEDOK NORTH AVENUE 2,460517,517 BEDOK NTH AVE 2,10170.790526764902,745.4656483826
1.32205652925918,103.93835472666,34,BEDOK SOUTH AVENUE 2,460034,34 BEDOK STH AVE 2,10607.356444636589,933.2021467015069
1.32221710776614,103.934991224907,6,BEDOK SOUTH AVENUE 2,460006,6 BEDOK STH AVE 2,10274.071347175426,569.6387790255213
1.32190663617287,103.939847213862,37,BEDOK SOUTH AVENUE 2,460037,37 BEDOK STH AVE 2,10752.637515698478,949.5078560183597
1.32233220742919,103.939766219283,35,BEDOK SOUTH AVENUE 2,460035,35 BEDOK STH AVE 2,10763.304709273232,927.8712674632635
1.33714403979137,103.928433830286,724,BEDOK RESERVOIR ROAD,470724,724 BEDOK RESERVOIR RD,10465.8242021827,519.515955107927
1.33435471975894,103.930612016802,523,BEDOK NORTH STREET 3,460523,523 BEDOK NTH ST 3,10495.532452864672,369.0431659916022
1.32467852779302,103.939770313241,65,NEW UPPER CHANGI ROAD,460065,65 NEW UPP CHANGI RD,10871.138162777901,801.2657851204207
1.32775288998395,103.936709340476,132,BEDOK NORTH STREET 2,460132,132 BEDOK NTH ST 2,10716.263618180586,832.0245274159404
1.32332667400534,103.940030188552,62,NEW UPPER CHANGI ROAD,461062,62 NEW UPP CHANGI RD,10834.97142599194,842.0091676315122
1.32953994162628,103.9276500842,428,BEDOK NORTH ROAD,460428,428 BEDOK NTH RD,9933.923199098343,671.0414354134898
1.3364625679398,103.937895451472,772,BEDOK RESERVOIR VIEW,470772,772 BEDOK RESERVOIR VIEW,11305.926471173481,537.2212546848572
1.3365822191075,103.93670727972,774,BEDOK RESERVOIR VIEW,470774,774 BEDOK RESERVOIR VIEW,11200.416995018408,404.79316429806954
1.33566434343811,103.937321681832,768,BEDOK RESERVOIR VIEW,470768,768 BEDOK RESERVOIR VIEW,11205.424229045726,484.2283839069183
1.3267134876497,103.940892186551,180,BEDOK NORTH ROAD,460180,180 BEDOK NTH RD,11080.63220521647,625.2327658424957
1.33101555033747,103.915165583026,611,BEDOK RESERVOIR ROAD,470611,611 BEDOK RESERVOIR RD,8871.721347135513,569.5891688979056
1.32934898685946,103.911583237057,602,BEDOK RESERVOIR ROAD,470602,602 BEDOK RESERVOIR RD,8442.523059357953,692.8671601321383
1.32844913301985,103.909937396599,101,BEDOK RESERVOIR ROAD,470101,101 BEDOK RESERVOIR RD,8236.628375862778,739.286425408104
1.33214280816285,103.933720223574,506,BEDOK NORTH AVENUE 3,460506,506 BEDOK NTH AVE 3,10661.358766271633,497.5904567503488
1.33393217749941,103.939470307742,99,BEDOK NORTH AVENUE 4,460099,99 BEDOK NTH AVE 4,11313.847487748482,770.7452139057807
1.33149366261597,103.927818703986,553,BEDOK NORTH AVENUE 1,460553,553 BEDOK NTH AVE 1,10063.407679228972,812.2351525936975
1.3242250727223,103.922021941751,804,CHAI CHEE ROAD,460804,804 CHAI CHEE RD,9095.468219039349,910.9147625143167
1.33433246206686,103.906386015918,659,JALAN TENAGA,410659,659 JLN TENAGA,8354.736608303674,308.41302669085024
1.32871338222698,103.93409540275,405,BEDOK NORTH AVENUE 3,460405,405 BEDOK NTH AVE 3,10509.757789932173,673.9088853038855
1.32066917046167,103.944689528272,172,BEDOK SOUTH ROAD,460172,172 BEDOK STH RD,11196.980264864622,760.7285564335197
1.32822550655778,103.934469289425,406,BEDOK NORTH AVENUE 3,460406,406 BEDOK NTH AVE 3,10520.50920039682,662.6512409883376
1.32509255644891,103.942110168405,55,NEW UPPER CHANGI ROAD,461055,55 NEW UPP CHANGI RD,11126.605995904196,544.4838079676737
1.31849377884951,103.943872460454,66,BEDOK SOUTH AVENUE 3,460066,66 BEDOK STH AVE 3,11024.724088585284,1016.9902974960426
1.32585546338587,103.910598910975,103,LENGKONG TIGA,410103,103 LENGKONG TIGA,8124.533007912245,622.8736347867074
1.31897410282406,103.944076222052,67,BEDOK SOUTH AVENUE 3,460067,67 BEDOK STH AVE 3,11064.899855136051,959.6393430160016
1.33056065989658,103.909838947885,114,BEDOK RESERVOIR ROAD,470114,114 BEDOK RESERVOIR RD,8372.597353918236,506.8102500471613
1.3217708591015,103.936326570445,10D,BEDOK SOUTH AVENUE 2,463010,10D BEDOK STH AVE 2,10388.5267815635,726.1203523673373
1.33411556227986,103.914880709508,629,BEDOK RESERVOIR ROAD,470629,629 BEDOK RESERVOIR RD,9056.218509033733,375.4413911042274
1.32563496745023,103.909815198327,104,LENGKONG TIGA,410104,104 LENGKONG TIGA,8039.52515469512,651.9211445996933
1.35058252902296,103.837846846026,308,SHUNFU ROAD,570308,308 SHUNFU RD,7621.436166945881,217.30842058251147
1.35661576031593,103.84231764069,271,BISHAN STREET 24,570271,271 BISHAN ST 24,8201.204501700297,905.3335122187096
1.34641761420969,103.847920706844,107,BISHAN STREET 12,570107,107 BISHAN ST 12,7022.471478300823,498.8622013488586
1.36043776070807,103.844783880156,239,BISHAN STREET 22,570239,239 BISHAN ST 22,8593.3232164945,1119.2142010149387
1.35866825318856,103.842069711877,264,BISHAN STREET 24,570264,264 BISHAN ST 24,8429.82958194862,1095.6242013113467
1.3478462316134,103.853549587529,177,BISHAN STREET 13,570177,177 BISHAN ST 13,7174.73240776962,684.956710429829
1.35727709271493,103.844629114303,281,BISHAN STREET 24,570281,281 BISHAN ST 24,8246.664855339455,807.8208203566757
1.34723185095729,103.848808988875,113,BISHAN STREET 12,570113,113 BISHAN ST 12,7107.836322869169,413.3009197424692
1.35807055643058,103.84713811731,227,BISHAN STREET 23,570227,227 BISHAN ST 23,8313.828862157501,799.5536035445625
1.34800341123895,103.855395747158,167,BISHAN STREET 13,570167,167 BISHAN ST 13,7202.181693349864,862.6869809028116
1.34681029782167,103.84904106054,112,BISHAN STREET 12,570112,112 BISHAN ST 12,7060.292018079379,463.8351393188961
1.3619102434561,103.844170494859,251,BISHAN STREET 22,570251,251 BISHAN ST 22,8761.490865311727,1081.0270160090763
1.34936138318074,103.839099307727,302,SHUNFU ROAD,570302,302 SHUNFU RD,7462.470082456906,30.17597474087076
1.35666114854932,103.844930577727,289,BISHAN STREET 24,570289,289 BISHAN ST 24,8175.8586482948485,732.0368953887285
1.36137886436098,103.843318214873,248,BISHAN STREET 22,570248,248 BISHAN ST 22,8712.13620845034,1183.5884464088838
1.35085167873462,103.838679123356,310,SHUNFU ROAD,570310,310 SHUNFU RD,7633.033818621925,200.88052742625825
1.3582216078161,103.831932958776,447,BRIGHT HILL DRIVE,570447,447 BRIGHT HILL DR,8592.343480889163,1287.9428486417796
1.35674001530713,103.849329508235,217,BISHAN STREET 23,570217,217 BISHAN ST 23,8156.740699176357,655.5813580003808
1.34608831988483,103.850466820468,128,BISHAN STREET 12,570128,128 BISHAN ST 12,6976.598380975076,590.5430271587965
1.35045853468041,103.852476179728,183,BISHAN STREET 13,570183,183 BISHAN ST 13,7460.366612349873,477.95463940492044
1.34897431725156,103.851306462341,192,BISHAN STREET 13,570192,192 BISHAN ST 13,7295.101034414336,406.6251896062462
1.35627186049785,103.84825054364,212,BISHAN STREET 23,570212,212 BISHAN ST 23,8109.130750809268,591.8021770875366
1.35506686196949,103.846946067332,201,BISHAN STREET 23,570201,201 BISHAN ST 23,7983.5016691876235,479.498116724276
1.35835553844469,103.830397807509,450,SIN MING AVENUE,570450,450 SIN MING AVE,8651.0465218718,1411.1193380011753
1.35710516584321,103.752204623104,525,BUKIT BATOK STREET 52,650525,525 BT BATOK ST 52,13739.310125510316,217.62248805247594
1.35149319356169,103.754998121996,501,BUKIT BATOK STREET 52,650501,501 BT BATOK ST 52,13123.405831637538,658.2473691331026
1.36445863795592,103.744991611928,410,BUKIT BATOK WEST AVENUE 4,650410,410 BT BATOK WEST AVE 4,14869.599288980397,971.2750464475118
1.36481977758189,103.744989792545,408,BUKIT BATOK WEST AVENUE 4,650408,408 BT BATOK WEST AVE 4,14893.982786379278,996.5469908570117
1.36215691970023,103.744946718558,423,BUKIT BATOK WEST AVENUE 2,650423,423 BT BATOK WEST AVE 2,14720.842686207227,843.2065602246981
1.34885036049503,103.757903337572,272,BUKIT BATOK EAST AVENUE 4,650272,272 BT BATOK EAST AVE 4,12690.821448713392,924.8300586670272
1.34827660376884,103.754680867021,229,BUKIT BATOK EAST AVENUE 3,650229,229 BT BATOK EAST AVE 3,12950.714555144681,572.6321042074292
1.34673392184416,103.754727840299,217,BUKIT BATOK STREET 21,650217,217 BT BATOK ST 21,12852.053417340352,626.7712473108973
1.36251752917877,103.744946684475,421,BUKIT BATOK WEST AVENUE 2,650421,421 BT BATOK WEST AVE 2,14744.588518180992,860.2628700725583
1.36485171911506,103.745814559435,407,BUKIT BATOK WEST AVENUE 4,650407,407 BT BATOK WEST AVE 4,14823.330445379175,930.396948767659
1.35048816023777,103.754177773165,240,BUKIT BATOK EAST AVENUE 5,650240,240 BT BATOK EAST AVE 5,13134.615250915605,533.5007689382174
1.34581228622891,103.742210249553,179,BUKIT BATOK WEST AVENUE 8,650179,179 BT BATOK WEST AVE 8,13986.942928787788,897.3767912559448
1.36357610603461,103.74597741135,414,BUKIT BATOK WEST AVENUE 4,650414,414 BT BATOK WEST AVE 4,14723.201551575594,824.7850939429806
1.3487578841922,103.759451695253,269,BUKIT BATOK EAST AVENUE 4,650269,269 BT BATOK EAST AVE 4,12544.148346748461,1097.3683345377838
1.34830189530172,103.744257268105,152,BUKIT BATOK STREET 11,650152,152 BT BATOK ST 11,13930.345172698462,600.1656740928943
1.34966890869827,103.744083499088,146,BUKIT BATOK WEST AVENUE 6,650146,146 BT BATOK WEST AVE 6,14025.739161032436,617.0556938943171
1.35587908699049,103.749799126312,533,BUKIT BATOK STREET 51,650533,533 BT BATOK ST 51,13875.938843489363,418.5091664378309
1.34836899457739,103.743422087347,157,BUKIT BATOK STREET 11,650157,157 BT BATOK ST 11,14013.739354232031,691.4338073689921
1.35440568176535,103.75130601487,540,BUKIT BATOK STREET 52,650540,540 BT BATOK ST 52,13644.846775215581,516.5039776454503
1.3502391390638,103.755100850762,239,BUKIT BATOK EAST AVENUE 5,650239,239 BT BATOK EAST AVE 5,13034.481783987865,626.1427204538866
1.35061655709758,103.756564159717,249,BUKIT BATOK EAST AVENUE 5,650249,249 BT BATOK EAST AVE 5,12925.150972048892,794.133981093133
1.3605766052846,103.746834002944,316,BUKIT BATOK STREET 32,650316,316 BT BATOK ST 32,14448.078749329412,584.7956375037372
1.35105549277865,103.757080302123,250,BUKIT BATOK EAST AVENUE 5,650250,250 BT BATOK EAST AVE 5,12906.575652767859,861.3958838669042
1.34771697477219,103.742831711054,164,BUKIT BATOK STREET 11,650164,164 BT BATOK ST 11,14033.16854113537,767.4914810861093
1.34693272783596,103.742257105901,167,BUKIT BATOK WEST AVENUE 8,650167,167 BT BATOK WEST AVE 8,14044.367122183749,850.2110974358187
1.35987875096146,103.74733565667,312,BUKIT BATOK STREET 32,650312,312 BT BATOK ST 32,14357.37088660202,512.2456185233824
1.34590310545134,103.748811814397,208,BUKIT BATOK STREET 21,650208,208 BT BATOK ST 21,13359.442490219923,360.78271755194163
1.35590698154634,103.750411621456,534,BUKIT BATOK STREET 51,650534,534 BT BATOK ST 51,13822.303083214403,382.5377960007743
1.36008251500719,103.748341653201,311,BUKIT BATOK STREET 32,650311,311 BT BATOK ST 32,14280.737353059227,408.3943855604504
1.3613950798384,103.746516665634,319,BUKIT BATOK STREET 33,650319,319 BT BATOK ST 33,14530.320804038081,649.3449320137022
1.3629029334905,103.746483437421,417,BUKIT BATOK WEST AVENUE 4,650417,417 BT BATOK WEST AVE 4,14633.346132030365,735.2474791090443
1.35817033436975,103.748118653062,307,BUKIT BATOK STREET 31,650307,307 BT BATOK ST 31,14175.657348407398,427.72907405193513
1.35044711973729,103.744471903926,138,BUKIT BATOK WEST AVENUE 6,650138,138 BT BATOK WEST AVE 6,14034.51995158753,590.2639894667029
1.35118204905855,103.747209859564,124,BUKIT BATOK CENTRAL,650124,124 BT BATOK CTRL,13821.504924325285,353.70831373762985
1.34306435513309,103.75567762679,291B,BUKIT BATOK STREET 24,651291,291B BT BATOK ST 24,12544.324355305329,948.1188851994588
1.34580304817683,103.759260051639,288D,BUKIT BATOK STREET 25,653288,288D BT BATOK ST 25,12375.281254579604,1134.5134115126325
1.34883637169503,103.745173408163,113,BUKIT BATOK WEST AVENUE 6,650113,113 BT BATOK WEST AVE 6,13874.172359241224,492.8568553518377
1.34658076680317,103.744085374214,186,BUKIT BATOK WEST AVENUE 6,650186,186 BT BATOK WEST AVE 6,13849.136246961514,672.162014488854
1.36393942184816,103.752556035691,386,BUKIT BATOK WEST AVENUE 5,650386,386 BT BATOK WEST AVE 5,14172.611913288334,546.8872224055631
1.36348296381773,103.749393361059,337,BUKIT BATOK STREET 34,650337,337 BT BATOK ST 34,14416.024809351127,562.6442516585124
1.34733680035748,103.741974925853,165,BUKIT BATOK WEST AVENUE 8,650165,165 BT BATOK WEST AVE 8,14094.01033647576,869.499599882285
1.34441149917173,103.757461511579,290D,BUKIT BATOK EAST AVENUE 3,651290,290D BT BATOK EAST AVE 3,12456.919670038213,1015.6060790579842
1.35073333041497,103.746261338468,131,BUKIT BATOK WEST AVENUE 6,650131,131 BT BATOK WEST AVE 6,13883.26936788009,414.23568026355815
1.34351790618134,103.755391787516,291D,BUKIT BATOK STREET 24,653291,291D BT BATOK ST 24,12597.889160367371,890.3925830540649
1.34366766724427,103.756051700884,291A,BUKIT BATOK STREET 24,650291,291A BT BATOK ST 24,12544.57289246704,934.2791755169046
1.36293263679642,103.752194207305,384,BUKIT BATOK WEST AVENUE 5,650384,384 BT BATOK WEST AVE 5,14133.977743951242,431.6727591249707
1.34624866176031,103.749382188265,207,BUKIT BATOK STREET 21,650207,207 BT BATOK ST 21,13325.302196696275,312.7650500904133
